molecule_chembl_id,canonical_smiles,bioactivity_classification,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL209402,CCCCC12CCC(=O)C(CCC)=C1c1ccc(O)cc1C2,active,298.42600000000004,5.041500000000005,1.0,2.0,7.522878745280337
CHEMBL209803,CCCCC12CCC(=O)C(CC)=C1c1ccc(O)cc1C2,active,284.39900000000006,4.651400000000005,1.0,2.0,6.578396073130169
CHEMBL209851,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,active,335.2410000000001,4.593800000000004,1.0,2.0,6.85078088734462
CHEMBL377694,CCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,active,321.21400000000006,4.203700000000003,1.0,2.0,7.102372908709558
CHEMBL441537,CCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,active,307.187,3.813600000000002,1.0,2.0,6.496209316942819
CHEMBL377475,CC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,active,293.16,3.4235000000000015,1.0,2.0,6.054039296422431
CHEMBL211493,CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O,active,290.362,4.022700000000002,1.0,2.0,6.317854923626168
CHEMBL379384,CC1=C2c3ccc(O)cc3CC2(CCO)CCC1=O,inactive,258.3169999999999,2.4535,2.0,3.0,5.0
CHEMBL381495,CCCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,active,270.37200000000007,4.261300000000004,1.0,2.0,6.200659450546418
CHEMBL212419,CC1=C2c3ccc(O)cc3CC2(C(C)C)CCC1=O,intermediate,256.3449999999999,3.727100000000002,1.0,2.0,5.847711655616943
CHEMBL212418,CCCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,active,256.34499999999997,3.8712000000000026,1.0,2.0,6.341988603342887
CHEMBL212675,CCC12CCC(=O)C(C)=C1c1ccc(O)cc1C2,intermediate,242.31799999999998,3.4811000000000023,1.0,2.0,5.91721462968355
CHEMBL425603,CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,intermediate,228.2909999999999,3.091000000000001,1.0,2.0,5.924453038607469
CHEMBL377565,O=C1C=C2c3ccc(O)cc3CC2(Cc2ccccc2)CC1,inactive,290.362,3.923700000000003,1.0,2.0,5.0
CHEMBL381299,CCCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,intermediate,270.37200000000007,4.261300000000004,1.0,2.0,5.42712839779952
CHEMBL377342,CCCCC12CCC(=O)C=C1c1ccc(O)cc1C2,intermediate,256.345,3.8712000000000026,1.0,2.0,5.1904402853647325
CHEMBL377847,CCCC12CCC(=O)C=C1c1ccc(O)cc1C2,intermediate,242.31799999999998,3.4811000000000023,1.0,2.0,5.596879478824182
CHEMBL212276,CCC12CCC(=O)C=C1c1ccc(O)cc1C2,inactive,228.29099999999997,3.091000000000001,1.0,2.0,5.0
CHEMBL211599,CC12CCC(=O)C=C1c1ccc(O)cc1C2,intermediate,214.26399999999998,2.7009000000000007,1.0,2.0,5.372122305420029
CHEMBL377622,O=C1C=C2c3ccc(O)cc3CC2CC1,inactive,200.23699999999994,2.3108000000000004,1.0,2.0,5.0
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.886056647693163
CHEMBL212185,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,intermediate,359.2670000000001,4.7645000000000035,1.0,2.0,5.85078088734462
CHEMBL209851,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,active,335.2410000000001,4.593800000000004,1.0,2.0,6.85078088734462
CHEMBL377616,CCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,inactive,252.31699999999998,3.261700000000001,1.0,2.0,5.0
CHEMBL380106,CCCCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,inactive,280.3710000000001,4.041900000000003,1.0,2.0,5.0
CHEMBL212468,CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,intermediate,252.31699999999992,3.261700000000001,1.0,2.0,5.355561410532162
CHEMBL210074,CC[C@@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,intermediate,266.34400000000005,3.6518000000000015,1.0,2.0,5.866461091629782
CHEMBL379827,CC[C@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,inactive,266.34400000000005,3.6518000000000015,1.0,2.0,5.0
CHEMBL209738,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,intermediate,294.3980000000001,4.432000000000003,1.0,2.0,5.978810700930062
CHEMBL211953,CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,active,280.3709999999999,4.041900000000002,1.0,2.0,6.651695136951839
CHEMBL211816,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2,active,308.42500000000007,4.822100000000004,1.0,2.0,7.031517051446065
CHEMBL425246,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,active,286.7620000000001,3.8282000000000025,1.0,2.0,6.327902142064283
CHEMBL378990,CC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,intermediate,317.1860000000001,3.5942000000000016,1.0,2.0,5.701146923590294
CHEMBL214034,CC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,active,331.213,3.984300000000002,1.0,2.0,6.603800652904264
CHEMBL380032,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,active,345.24000000000007,4.374400000000003,1.0,2.0,6.178486471595227
CHEMBL211666,O=C1CC[C@@]2(CC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,active,357.25100000000003,4.374400000000003,1.0,2.0,6.638272163982407
CHEMBL379543,CCCCC12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,active,320.4360000000001,4.822100000000004,1.0,2.0,6.374687549038326
CHEMBL209650,CCC12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,inactive,310.35300000000007,2.804900000000001,1.0,4.0,5.0
CHEMBL377988,CCCC[C@@]12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,intermediate,338.4070000000001,3.5851000000000024,1.0,4.0,5.681936665037238
CHEMBL209623,CC[C@@]12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,active,292.38200000000006,4.041900000000003,1.0,2.0,6.327902142064283
CHEMBL377171,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,active,280.37100000000004,4.041900000000003,1.0,2.0,6.010550182333308
CHEMBL379188,C[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,intermediate,306.2870000000001,3.804100000000002,1.0,2.0,5.830325565941193
CHEMBL211800,O=C1CC[C@@]2(CCC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,active,371.2780000000001,4.7645000000000035,1.0,2.0,6.640164517660112
CHEMBL208929,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,active,320.3140000000001,4.194200000000002,1.0,2.0,6.443697499232712
CHEMBL377644,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,active,348.36800000000005,4.974400000000004,1.0,2.0,6.7544873321858505
CHEMBL211349,CC[C@@]12CCC(=O)C(c3ccccc3)=C1c1ccc3[nH]ncc3c1C2,active,328.4150000000001,4.789100000000003,1.0,2.0,7.337242168318426
CHEMBL379567,CCC12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2=O,active,280.32700000000006,3.2920000000000016,1.0,3.0,6.204815410317576
CHEMBL377254,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2=O,active,300.7450000000001,3.4684000000000017,1.0,3.0,6.856985199745905
CHEMBL379595,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,active,345.196,3.624500000000002,1.0,3.0,6.453457336521869
CHEMBL215409,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,active,334.2970000000001,3.8344000000000023,1.0,3.0,7.236572006437063
CHEMBL425439,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,active,362.35100000000006,4.614600000000004,1.0,3.0,7.3979400086720375
CHEMBL211837,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Cl)c3c1C2,intermediate,300.7890000000001,4.305200000000003,1.0,2.0,5.616184634019569
CHEMBL379566,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Br)c3c1C2,intermediate,345.2400000000001,4.414300000000003,1.0,2.0,5.230622673923861
CHEMBL211887,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]nc(F)c3c1C2,active,304.7520000000001,3.9673000000000025,1.0,2.0,7.086186147616283
CHEMBL211870,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nc(F)c3c1C2,active,349.20300000000003,4.123400000000002,1.0,2.0,6.705533773838407
CHEMBL385680,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,active,338.3040000000001,4.333300000000002,1.0,2.0,7.293282217663242
CHEMBL213829,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nc(F)c3c1C2,active,326.4150000000001,4.961200000000004,1.0,2.0,7.638272163982407
CHEMBL384268,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,active,366.35800000000006,5.113500000000004,1.0,2.0,7.308034897232639
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.886056647693163
CHEMBL215593,CCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,active,256.34499999999997,3.8712000000000026,1.0,2.0,6.341988603342887
CHEMBL209269,CCCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,active,270.37200000000007,4.261300000000004,1.0,2.0,6.246416941107094
CHEMBL385693,CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,active,240.3019999999999,3.091000000000001,1.0,2.0,6.100726812682396
CHEMBL379008,CCC[C@@H]1C[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,active,282.38300000000004,4.117200000000003,1.0,2.0,7.013228265733755
CHEMBL373987,CC1=C2c3ccc(O)cc3C[C@@]23CCC[C@H](C3)C1=O,active,254.3289999999999,3.4811000000000014,1.0,2.0,6.382999658879101
CHEMBL213337,CC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,active,282.38300000000004,4.117200000000003,1.0,2.0,6.835647144215563
CHEMBL384708,CC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,active,282.38300000000004,4.117200000000003,1.0,2.0,6.508638306165727
CHEMBL212992,CCC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,active,296.41,4.507300000000004,1.0,2.0,7.075720713938118
CHEMBL213950,CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,active,296.41,4.507300000000004,1.0,2.0,6.218244625347531
CHEMBL212456,CC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,intermediate,242.31799999999998,3.4811000000000023,1.0,2.0,5.91721462968355
CHEMBL214091,CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,intermediate,304.38900000000007,4.313800000000003,1.0,2.0,5.823908740944319
CHEMBL216024,CC1=C2c3ccc(O)cc3CC2(Cc2ccc(Cl)cc2)CCC1=O,intermediate,338.8340000000001,4.967200000000003,1.0,2.0,5.167491087293763
CHEMBL214091,CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,intermediate,304.38900000000007,4.313800000000003,1.0,2.0,5.638272163982407
CHEMBL211358,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2F)CCC1=O,intermediate,346.4050000000001,4.623600000000002,1.0,2.0,5.468521082957745
CHEMBL424725,O=C1CCC2(Cc3ccccc3)Cc3c(ccc4[nH]ncc34)C2=C1c1ccc(OCCN2CCCCC2)cc1,active,517.6730000000005,6.486500000000007,1.0,4.0,6.2076083105017466
CHEMBL210063,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,active,493.64700000000045,6.315800000000007,1.0,4.0,6.42021640338319
CHEMBL214972,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(O)cc1,active,382.4590000000001,5.156700000000006,2.0,3.0,6.657577319177793
CHEMBL385514,CCCCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,active,346.4700000000001,5.484100000000004,1.0,2.0,6.585026652029182
CHEMBL213838,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,active,495.6190000000004,5.162100000000006,1.0,5.0,6.1487416512809245
CHEMBL214207,CN(C)CCOc1ccc(C2=C3c4ccc(O)cc4CC3(Cc3ccccc3)CCC2=O)cc1,intermediate,453.5820000000003,5.391500000000005,1.0,4.0,5.920818753952375
CHEMBL212923,O=C1C=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CC1,inactive,314.38800000000003,4.094400000000003,1.0,2.0,5.0
CHEMBL209530,O=C1CCC2(Cc3ccc(Cl)cc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,intermediate,528.0920000000004,6.969200000000009,1.0,4.0,5.958607314841775
CHEMBL264349,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CCC1=O,inactive,328.4150000000001,4.484500000000003,1.0,2.0,5.0
CHEMBL385358,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc(F)cc2)CCC1=O,inactive,346.4050000000001,4.623600000000003,1.0,2.0,5.0
CHEMBL378473,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccccc2)CCC1=O,inactive,329.4030000000001,3.879500000000002,1.0,3.0,5.0
CHEMBL213457,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O,inactive,346.4050000000001,4.623600000000003,1.0,2.0,5.0
CHEMBL214291,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O,inactive,347.3930000000001,4.018600000000003,1.0,3.0,5.0
CHEMBL212923,O=C1C=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CC1,intermediate,314.38800000000003,4.094400000000003,1.0,2.0,5.4089353929735005
CHEMBL264349,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2)CCC1=O,active,328.4150000000001,4.484500000000003,1.0,2.0,6.795880017344075
CHEMBL213457,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2cccc(F)c2)CCC1=O,active,346.4050000000001,4.623600000000003,1.0,2.0,6.356547323513812
CHEMBL385358,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc(F)cc2)CCC1=O,active,346.4050000000001,4.623600000000003,1.0,2.0,7.086186147616283
CHEMBL211358,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccccc2F)CCC1=O,active,346.4050000000001,4.623600000000002,1.0,2.0,6.853871964321762
CHEMBL378473,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccccc2)CCC1=O,intermediate,329.4030000000001,3.879500000000002,1.0,3.0,5.920818753952375
CHEMBL438256,CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc3ccccc3c2)CCC1=O,intermediate,378.47500000000014,5.637700000000004,1.0,2.0,5.259637310505756
CHEMBL214291,CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O,active,347.3930000000001,4.018600000000003,1.0,3.0,6.468521082957745
CHEMBL216024,CC1=C2c3ccc(O)cc3CC2(Cc2ccc(Cl)cc2)CCC1=O,active,338.8340000000001,4.967200000000003,1.0,2.0,7.657577319177793
CHEMBL214091,CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,active,304.38900000000007,4.313800000000003,1.0,2.0,7.853871964321762
CHEMBL210063,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,active,493.64700000000045,6.315800000000007,1.0,4.0,7.657577319177793
CHEMBL424725,O=C1CCC2(Cc3ccccc3)Cc3c(ccc4[nH]ncc34)C2=C1c1ccc(OCCN2CCCCC2)cc1,active,517.6730000000005,6.486500000000007,1.0,4.0,6.958607314841775
CHEMBL385514,CCCCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,active,346.4700000000001,5.484100000000004,1.0,2.0,7.6020599913279625
CHEMBL213838,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,active,495.6190000000004,5.162100000000006,1.0,5.0,7.6020599913279625
CHEMBL214972,O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(O)cc1,active,382.4590000000001,5.156700000000006,2.0,3.0,7.5376020021010435
CHEMBL214207,CN(C)CCOc1ccc(C2=C3c4ccc(O)cc4CC3(Cc3ccccc3)CCC2=O)cc1,active,453.5820000000003,5.391500000000005,1.0,4.0,7.3979400086720375
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,7.337242168318426
CHEMBL209530,O=C1CCC2(Cc3ccc(Cl)cc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCCCC2)cc1,active,528.0920000000004,6.969200000000009,1.0,4.0,7.5376020021010435
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.795880017344075
CHEMBL438616,CCC12CCC(=O)C=C1c1ccc3[nH]nnc3c1C2,inactive,253.30499999999998,2.6567000000000007,1.0,3.0,5.0
CHEMBL214693,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,active,360.2550000000001,4.159500000000003,1.0,3.0,6.85078088734462
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.886056647693163
CHEMBL214692,CCCC[C@@]12CCC(=O)C(c3cccs3)=C1c1ccc3[nH]nnc3c1C2,active,363.4860000000001,5.025800000000004,1.0,4.0,7.468521082957745
CHEMBL214200,CCCCC12CCC(=O)C(c3ccco3)=C1c1ccc3[nH]nnc3c1C2,intermediate,347.4180000000001,4.557300000000004,1.0,4.0,5.95116991347165
CHEMBL384709,CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,active,349.35600000000005,4.369400000000003,1.0,3.0,6.047691990337875
CHEMBL215802,CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,intermediate,360.2550000000001,4.159500000000003,1.0,3.0,5.7198771036976925
CHEMBL380188,CCCCC12CCC(=O)C(CCC)=C1c1ccc3[nH]nnc3c1C2,intermediate,323.44000000000005,4.607200000000004,1.0,3.0,5.903437561625864
CHEMBL441366,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,active,309.41300000000007,4.217100000000003,1.0,3.0,6.657577319177793
CHEMBL377046,CCCC[C@]12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,intermediate,309.41300000000007,4.217100000000003,1.0,3.0,5.323032185705242
CHEMBL377457,CCCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,intermediate,295.3860000000001,3.8270000000000026,1.0,3.0,5.2231535913047
CHEMBL213070,CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,intermediate,346.22800000000007,3.7694000000000027,1.0,3.0,5.481354475669688
CHEMBL377848,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CCC)CCC1=O,active,309.41300000000007,4.217100000000003,1.0,3.0,6.46344155742847
CHEMBL213529,CCCC12CCC(=O)C(CC)=C1c1ccc3[nH]nnc3c1C2,active,295.3860000000001,3.8270000000000026,1.0,3.0,6.213248577854439
CHEMBL212392,CCCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,intermediate,281.35900000000004,3.4369000000000014,1.0,3.0,5.20950372303289
CHEMBL212391,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nnc3c1C2,intermediate,321.3020000000001,3.5892000000000017,1.0,3.0,5.775208043507319
CHEMBL385028,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,intermediate,332.201,3.3793000000000015,1.0,3.0,5.286509456906058
CHEMBL215428,CCC12CCC(=O)C(c3ccc(O)cc3)=C1c1ccc3[nH]nnc3c1C2,active,345.4020000000001,3.889700000000002,2.0,4.0,7.0915149811213505
CHEMBL213051,CCCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,intermediate,309.41300000000007,4.217100000000003,1.0,3.0,5.948076083953893
CHEMBL378883,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,active,295.386,3.8270000000000017,1.0,3.0,6.453457336521869
CHEMBL385949,CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O,active,281.3589999999999,3.4369000000000014,1.0,3.0,6.189095719331299
CHEMBL377166,CCC1=C2c3ccc4[nH]nnc4c3C[C@@]2(CC)CCC1=O,inactive,281.3589999999999,3.4369000000000014,1.0,3.0,5.0
CHEMBL213481,CCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,intermediate,281.3589999999999,3.4369000000000014,1.0,3.0,5.878768544850378
CHEMBL379314,CCC12CCC(=O)C(C)=C1c1ccc3[nH]nnc3c1C2,intermediate,267.33200000000005,3.046800000000001,1.0,3.0,5.721246399047171
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,active,272.3879999999999,3.6092000000000026,2.0,2.0,8.920818753952375
CHEMBL219126,O=C1C[C@@H](c2ccc(O)cc2)Oc2c(Cc3ccccc3)c(O)cc(O)c21,active,362.3810000000001,4.100700000000003,3.0,5.0,6.298432014944073
CHEMBL216334,CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,342.3910000000001,4.098500000000002,3.0,5.0,6.665546248849069
CHEMBL219577,CC(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,328.3640000000001,3.708400000000002,3.0,5.0,7.096910013008056
CHEMBL216279,CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,342.3910000000001,4.098500000000002,3.0,5.0,6.853871964321762
CHEMBL219134,CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,intermediate,426.55300000000017,6.583200000000008,3.0,5.0,5.992679047077256
CHEMBL219387,CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,398.49900000000014,5.803000000000007,3.0,5.0,6.360513510731414
CHEMBL216596,CCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,370.4450000000001,5.022800000000006,3.0,5.0,6.406713932979542
CHEMBL385279,CCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,342.3910000000001,4.242600000000003,3.0,5.0,6.416801226031377
CHEMBL425092,CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,314.33700000000005,3.4624000000000015,3.0,5.0,6.809668301829708
CHEMBL426154,Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,intermediate,286.2830000000001,2.818320000000001,3.0,5.0,5.280254507470423
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,272.25600000000003,2.5099000000000014,3.0,5.0,4.123193488906485
CHEMBL460647,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,active,340.37500000000006,4.018600000000003,3.0,5.0,7.2441251443275085
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,intermediate,270.24,2.576800000000001,3.0,5.0,5.941194513324093
CHEMBL219467,CN(C)CCOc1ccc(-c2c(-c3ccc(O)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,active,510.43800000000005,5.746900000000005,1.0,6.0,6.0
CHEMBL218220,Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(OCCN3CCCCC3)cc2)cc1,active,550.5030000000005,6.671200000000005,1.0,6.0,7.045757490560675
CHEMBL426073,Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(O)cc2)cc1,intermediate,439.3150000000001,5.512100000000004,2.0,5.0,5.221848749616356
CHEMBL223026,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,active,242.23400000000004,2.3467000000000002,4.0,4.0,7.318758762624412
CHEMBL222580,Cc1cc(O)ccc1-c1nn(C(C)C)c2c(C(F)(F)F)cccc12,active,334.341,5.317020000000003,1.0,3.0,7.698970004336019
CHEMBL222522,C=CCn1nc(-c2ccc(O)cc2C)c2cccc(C(F)(F)F)c21,active,332.325,4.922120000000003,1.0,3.0,7.229147988357855
CHEMBL222501,C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,active,334.29699999999997,4.319300000000002,2.0,4.0,7.031517051446065
CHEMBL373743,Oc1ccc(-c2nn(C3CCCC3)c3c(F)cccc23)cc1,active,296.34499999999997,4.663100000000004,1.0,3.0,7.7447274948966935
CHEMBL222434,Oc1ccc(-c2nn(C3CCCC3)c3c(Cl)cccc23)cc1,active,312.8,5.177400000000004,1.0,3.0,7.7447274948966935
CHEMBL222454,Oc1ccc(-c2nn(C3CCCCC3)c3c(Cl)cccc23)cc1,active,326.827,5.567500000000004,1.0,3.0,7.431798275933005
CHEMBL222453,CCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,active,286.762,4.4723000000000015,1.0,3.0,7.2839966563652006
CHEMBL386502,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,active,320.314,5.008600000000003,1.0,3.0,8.522878745280337
CHEMBL222452,CCCn1nc(-c2ccc(O)cc2)c2cccc(C)c21,active,266.344,4.127320000000003,1.0,3.0,7.3979400086720375
CHEMBL385801,CCCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,active,300.78900000000004,4.862400000000003,1.0,3.0,7.6020599913279625
CHEMBL374799,OCCn1nc(-c2ccc(O)cc2)c2cccc(Cl)c21,active,288.73400000000004,3.0546000000000015,2.0,4.0,6.3872161432802645
CHEMBL225081,OCCn1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,active,322.286,3.4200000000000017,2.0,4.0,7.017728766960431
CHEMBL221676,Oc1ccc(-c2nn(Cc3ccccc3)c3c(C(F)(F)F)cccc23)cc1,active,368.35800000000006,5.476000000000003,1.0,3.0,6.707743928643524
CHEMBL221626,Oc1ccc(-c2nn(Cc3ccccc3)c3c(Cl)cccc23)cc1,active,334.8060000000001,5.110600000000003,1.0,3.0,6.978810700930062
